^DATABASE = Geo													
10382653	Myo15b	123.972	164.709	133.151	148.535	129.986	150.083	155.161	140.396	156.995	148.112	144.776	146.139
10382692	Smim5	156.29	172.336	167.045	163.395	160.695	161.081	178.934	161.159	159.007	150.408	144.798	157.063
10382698	Smim6	187.919	189.897	186.835	214.446	202.539	202.673	203.172	182.223	194.986	208.278	183.575	220.369
10382701	Sap30bp	1366.91	1226.23	1316.57	1294.71	1354.15	1258.55	1227.22	1333.54	1240.54	1265.57	1257.79	1165.15
10382713	Itgb4	470.09	512.987	471.252	485.285	463.682	548.763	442.352	496.189	484.318	421.236	402.193	419.718
10382756	Unk	514.498	551.574	525.554	541.026	530.534	518.245	569.009	528.641	553.822	571.947	571.848	540.781
10382774	Ten1	775.913	691.736	734.272	720.417	735.723	714.958	705.692	774.83	726.205	743.933	701.706	661.025
10382779	Cdk3-ps	234.35	253.929	247.993	231.085	241.176	234.843	263.281	260.321	247.413	240.286	253.143	224.497
10382788	Galr2	149.605	168.273	157.26	168.466	124.896	172.238	146.894	188.301	171.676	155	152.119	183.869
10382795	chr11:116244154-116244519	2025.11	1949.77	1942.31	2089.02	1845.57	1925.97	2015.48	2012.64	1985.23	1931.02	1985.75	2047.23
10382797	Gm7367	962.59	917.883	966.287	986.188	923.753	898.4	882.773	993.48	860.725	929.886	928.348	997.823
10382802	Sphk1	260.04	298.917	281.854	271.929	294.539	283.92	329.311	295.183	304.444	288.156	268.626	333.769
10382816	Aanat	205.266	232.614	202.653	221.116	188.001	229.679	247.17	222.765	207.498	204.895	214.351	230.86
10382830	Gm11744	567.117	578.492	539.019	554.075	503.089	624.396	576.894	553.813	561.212	503.326	551.621	564.905
10382838	1810032O08Rik	245.463	220.027	233.907	223.968	222.344	228.297	253.574	218.831	223.831	216.159	197.805	243.119
10382844	Snord1c	38.7508	33.6252	42.2229	40.3771	42.0982	33.1161	55.1032	43.8913	35.4647	49.0512	66.6811	43.4328
10382846	BC018473	266.065	202.777	260.321	227.503	173.483	232.849	262.165	251.516	267.356	302.487	295.192	278.605
10382848	Mettl23	691.12	736.465	805.932	769.886	827.312	812.437	799.073	737.666	805.695	765.077	732.836	829.359
10382852	Mfsd11	982.231	940.294	954.836	965.189	913.847	879.044	870.351	1023.62	909.643	1028.46	991.174	977.277
10382866	Mgat5b	628.088	644.943	703.242	681.754	748.7	665.302	753.207	663.648	653.63	646.319	698.819	659.288
10382888	chr11:116938557-116938749	334.344	341.247	385.804	356.769	340.242	370.799	362.173	365.794	387.34	363.688	386.278	355.154
10382890	Sec14l1	3203.6	2955	2986.72	3063.77	2913.58	3023.82	2973.21	3026.3	2889.35	2943.75	3028.82	2851.35
10382912	9-Sep	2023.46	2071.92	2170.59	2035.13	2023.7	1925.42	1811.29	1982.8	1746.73	2021.58	2085.59	1883.78
10382927	chr11:117345682-117350330	190.195	219.455	167.943	180.134	165.324	185.025	173.155	170.068	176.538	165.744	177.676	180.92
10382932	2900041M22Rik	152.378	181.403	176.237	161.688	120.825	169.104	175.247	163.155	150.316	157.652	149.344	168.334
10382935	Tnrc6c	1327.57	1420.16	1329.51	1307.77	1336.95	1337.7	1467.06	1408.7	1302.21	1399.18	1528.44	1405.1
10382956	Tmc8	145.151	139.177	144.363	142.669	127.625	137.599	155.891	159.69	138.913	141.65	143.494	131.758
10382973	6030468B19Rik	269.83	271.978	252.004	255.312	246.835	273.943	247.853	235.425	250.634	228.34	225.281	239.096
10382980	Syngr2	1052.67	1018.96	969.039	1120.85	959.448	1187.27	924.718	1140.26	962.299	928.846	801.428	896.788
10382985	Afmid	210.024	233.427	226.615	211.876	200.1	214.701	249.168	232.636	210.223	221.829	230.443	234.758
10382998	Birc5	116.59	131.584	140.264	128.593	116.667	133.969	131.025	147.864	137.284	113.504	119.674	138.809
10383005	Tmem235	176.749	218.142	208.007	207.415	194.5	217.254	207.56	236.54	196.915	204.727	197.799	234.707
10383010	Socs3	299.795	356.933	315.161	275.872	266.865	334.361	341.261	320.743	317.228	306.567	282.384	298.414
10383012	Pgs1	1626.93	1495.07	1631.35	1553.8	1671.61	1462.58	1517.01	1535.09	1473.48	1617.75	1693.62	1576.94
10383023	chr11:117890565-117893745	152.064	194.227	150.458	177.392	161.645	145.891	159.505	150.602	137.506	166.589	146.724	163.703
10383025	C1qtnf1	160.788	174.313	172.294	166.005	163.046	172.516	152.252	171.737	168.036	172.922	186.11	169.285
10383032	Engase	407.794	419.919	418.71	407.446	427.017	476.748	463.188	475.906	400.732	439.135	456.635	446.565
10383047	Enpp7	214.893	269.53	218.363	267.018	201.748	264.2	299.893	300.466	236.084	237.79	266.741	299.87
10383055	Cbx2	577.086	589.605	531.671	579.368	598.615	584.702	566.239	636.534	574.778	514.005	559.208	573.749
10383061	Ccdc40	184.42	157.785	176.335	203.321	161.317	163.077	167.237	168.053	162.518	141.682	175.228	178.43
10383088	Gaa	4100.47	3970.03	3828.58	4020.53	3925.21	3998.9	3452.93	3912.51	3103.38	4133.76	4088.84	3800.58
10383109	Card14	300.804	332.655	322.388	320.165	293.989	306.284	312.488	311.429	306.578	284.444	295.878	299.754
10383133	Slc26a11	299.866	277.225	297.078	307.928	274.605	310.618	289.711	294.226	284.689	306.088	289.795	319.652
10383152	chr11:119254382-119285723	190.064	187.444	187.768	182.149	175.696	192.684	177.786	195.257	179.669	184.015	184.313	179.198
10383168	chr11:119287376-119317621	277.294	271.967	283.908	259.063	273.511	286.077	286.68	301.199	252.513	274.853	244.492	289.765
10383192	chr11:119310551-119310668	111.295	111.099	118.452	111.237	121.316	123.866	121.639	105.205	131.155	118.96	97.3458	127.474
10383194	chr11:119319582-119319806	297.231	349.924	340.911	335.085	310.326	377.562	334.169	317.35	346.323	349.54	316.022	357.777
10383196	chr11:119320047-119320228	149.358	140.701	146.391	154.447	154.493	164.807	142.165	136.621	130.74	153.309	141.441	161.929
10383198	chr11:119321255-119321375	141.126	159.109	151.14	128.62	168.398	128.295	154.738	161.043	115.522	158.053	123.872	155.054
10383200	chr11:119323205-119323305	230.579	265.678	249.349	242.56	231.993	249.861	244.544	285.359	257.248	241.639	240.321	268.927
10383202	chr11:119323415-119323597	219.709	217.698	220.37	203.605	232.911	229.461	223.542	219.651	201.337	205.271	222.796	209.53
10383204	chr11:119324618-119324787	187.365	150.323	143.68	160.931	159.102	150.356	176.747	197.617	164.252	153.611	169.371	172.08
10383206	chr11:119324882-119324981	130.299	118.4	112.729	119.234	142.53	127.66	131.329	126.027	116.346	120.021	119.634	116.316
10383208	chr11:119326319-119326430	53.7157	47.5603	58.8555	51.8419	58.1931	42.5971	49.6107	45.6424	47.2915	43.0166	41.1183	52.1143
10383210	chr11:119327200-119327410	290.273	290.346	310.374	298.785	289.637	268.688	280.297	278.647	276.859	269.416	266.6	266.469
10383212	chr11:119327538-119327728	168.245	167.72	147.253	151.653	164.575	155.884	159.931	167.347	152.219	156.33	140.273	138.565
10383214	Rnf213	312.143	289.559	299.567	305.003	319.776	296.625	310.173	299.828	300.297	317.526	284.936	311.003
10383233	Rnf213	324.956	366.21	331.949	386.515	325.928	369.114	350.945	415.438	344.323	368.946	359.255	386.749
10383235	Endov	704.308	639.488	702.588	697.289	666.113	666.735	661.464	639.786	635.323	681.128	641.388	650.81
10383245	Rptor	1092.65	1024.2	1102.93	1054.48	1062.23	1030	1084.64	965.717	1070.51	1039.04	1031.18	1047.99
10383282	Chmp6	458.16	478.748	498.885	491.141	460.009	468.369	512.85	511.982	497.269	492.568	472.156	509.058
10383289	Baiap2	1946.28	1774.11	1906.16	1881.93	2171.88	1740.4	1766.78	1855.2	1729.12	1812.55	1831.58	1938.01
10383309	Slc38a10	105.581	128.616	126.77	118.021	117.59	111.61	134.139	131.114	119.908	108.219	105.819	111.706
10383311	chr11:120046657-120047990	250.347	221.824	245.457	250.742	230.968	253.163	232.329	265.039	240.704	233.849	239.901	275.379
10383313	Bahcc1	434.605	407.286	401.226	421.249	406.569	402.719	452.873	376.443	401.405	423.193	431.299	391.951
10383342	chr11:120210038-120212504	642.984	736.861	643.555	656.902	566.561	617.898	672.259	630.208	637.376	622.767	600.841	624.152
10383345	Fscn2	206.522	267.472	227.924	252.693	225.283	245.406	211.989	205.673	251.315	228.325	248.99	227.421
10383351	chr11:120240180-120241126	143.569	164.68	132.742	148.81	122.299	158.632	158.453	161.402	162.092	133.06	129.204	153.705
10383353	Tspan10	178.858	171.827	171.013	160.127	166.941	172.971	170.068	175.746	159.219	179.99	156.439	169.853
10383358	chr11:120317229-120317315	377.066	265.636	361.775	317.677	293.961	275.61	257.461	312.335	203.64	220.992	248.259	297.613
10383360	Ccdc137	384.5	400.798	392.833	375.393	372.427	372.752	339.405	367.761	342.498	357.494	335.608	317.64
10383365	Hgs	1067.88	1016.44	1063.14	1010.77	1092.67	1082.34	1012.9	994.962	988.902	1028.88	1050.74	1053.44
10383389	Mrpl12	795.191	773.845	771.022	774.732	793.466	764.351	767.603	720.836	773.207	737.174	684.034	692.796
10383395	Slc25a10	532.573	536.202	488.659	529.409	507.459	537.268	454.522	493.356	447.378	558.712	520.25	480.33
10383409	Gcgr	176.304	173.682	187.795	170.501	175.225	185.76	194.636	196.697	194.532	190.483	194.462	206.109
10383423	Anapc11	689.036	595.624	602.303	611.493	636.888	642.658	693.053	673.903	667.558	705.539	719.469	688.886
10383429	Npb	151.525	176.659	154.247	145.676	149.987	159.073	171.531	161.448	148.627	170.967	148.671	158.745
10383434	Notum	203.663	205.521	194.703	196.795	193.683	191.84	190.736	198.943	178.355	189.443	193.829	196.227
10383436	Aspscr1	843.178	799.097	830.341	795.879	800.483	799.618	825.841	773.042	817.572	816.549	779.838	787.741
10383453	Lrrc45	432.857	452.444	452.787	433.139	438.126	453.819	490.889	416.017	431.916	457.656	443.718	448.135
10383472	Rac3	1487.51	1510.5	1593.4	1655.26	1589.63	1612.14	1752.88	1598.84	1521.92	1661.39	1752.64	1720.13
10383479	Hmga1-rs1	758.982	794.419	783.866	789.738	815.771	810.295	849.593	757.524	816.974	752.245	851.485	833.55
10383485	Gps1	1448.74	1457.14	1462.8	1458.57	1484.2	1344.48	1341.55	1333.34	1394.24	1388.63	1305.92	1280.36
10383502	Slc16a3	497.06	479.538	501.461	457.166	446.737	534.054	548.55	537.015	555.09	509.473	523.229	568.824
10383511	Tex19.1	123.117	137.457	118.601	115.568	104.959	130.645	141.435	125.109	137.814	122.262	139.367	132.879
10383514	Uts2r	270.423	293.707	265.999	268.187	261.642	293.558	291.913	287.143	292.7	304.345	319.397	306.686
10383518	Hexdc	397.735	455.113	469.008	398.632	403.854	405.49	497.788	403.416	484.893	473.935	484.59	469.628
10383532	Narf	669.924	689.7	715.853	734.129	713.833	760.437	713.613	757.803	697.428	700.662	702.753	726.816
10383545	Foxk2	1714.56	1634.31	1786.41	1760.7	1902.01	1822.32	1761.32	1807.21	1694.82	1690.41	1740.76	1729.26
10383556	Fn3krp	1426.96	1250.78	1303.59	1242.58	1233.43	1312.96	1276.77	1300.14	1274.05	1398.28	1366	1230.89
10383564	Fn3k	833.434	773.954	828.836	810.928	845.881	864.829	846.282	799.924	855.676	847.867	809.49	850.468
10383575	Tbcd	943.166	933.725	969.614	942.012	849.929	943.038	949.86	950.196	932.435	1043.32	965.393	961.695
10383615	Metrnl	234.413	243.055	240.48	225.136	261.682	227.505	232.368	244.616	207.872	252.886	247.297	241.577
10383625	Ptchd3	44.3478	64.7085	69.9761	59.0751	50.8781	71.197	63.2058	60.6874	55.1406	64.9721	68.691	76.9435
10383632	Sfi1	517.977	538.79	506.943	498.28	485.386	529.356	576.649	548.172	503.242	532.647	520.731	603.08
10383671	Drg1	2110.37	2000.05	2057.84	1983.04	1921.65	1959.13	1995.37	2082.57	1939.65	2113.7	2065.04	1957.76
10383681	Gm12592	271.787	313.237	273.857	261.312	257.518	289.059	326.411	283.373	312.721	287.432	287.915	294.937
10383684	Limk2	736.406	712.058	764.505	738.842	760.254	707.028	764.051	704.257	719.428	737.753	736.807	711.782
10383708	Rnf185	702.128	604.062	658.283	676.238	645.36	666.923	673.559	724.566	663.478	673.26	687.355	698.8
10383717	Inpp5j	2159.75	2134.68	2206.09	2000.64	1972.13	2067.81	1984.81	2035.74	2279.02	2037.1	2019.39	2005.94
10383731	Smtn	300.14	301.08	304.907	262.406	288.138	286.272	294.902	290.287	285.131	276.561	267.631	279.522
10383754	chr11:3525480-3525674	374.192	344.05	398.363	381.073	343.229	337.036	344.811	384.808	345.209	341.445	327.836	297.753
10383756	Ifitm2	1015.28	966.467	950.284	1158.44	1092.28	1046.35	1026.03	1299.04	987.039	1177.93	1204.94	1238.76
10383758	Tug1	3808.17	3555.83	3646.54	3901.98	3847.53	3544.83	3333.43	3670.05	3526.71	3655.8	3471.55	3579.56
10383763	chr11:3549174-3549527	680.25	780.807	698.165	709.564	705.895	717.85	629.23	606.076	705.943	605.193	701.875	639.314
10383765	chr11:3556666-3556794	21.999	19.8621	20.3704	21.9556	14.1198	20.113	17.6635	22.4289	15.7771	20.8062	18.9859	16.1793
10383767	Osbp2	1554.04	1545.42	1635.64	1447.82	1575.52	1481.32	1534.76	1572.09	1668.17	1501.56	1504.05	1648.25
10383785	4921536K21Rik	109.8	122.361	99.5576	98.0437	99.8974	94.4743	111.086	103.842	93.7716	86.9993	89.497	85.2292
10383791	Slc35e4	338.439	348.609	317.428	344.388	313.308	338.539	342.227	380.04	344.613	344.76	326.119	341.239
10383799	Tcn2	1567.66	1320.16	1242.44	1689.26	1424.77	1555.9	1165.68	1671.74	1179.18	1299.42	1093.84	1228.5
10383810	Pes1	150.118	186.162	169.886	168.196	139.997	172.485	158.16	164.102	167.24	174.076	158.191	160.705
10383813	Mtfp1	1192.05	1209.77	1227.96	1267.23	1212.95	1121.83	1355.48	1344.33	1036.92	1368.17	1368.3	1177.1
10383819	Sec14l2	939.276	887.556	958.604	878.545	855.176	838.916	833.014	954.095	757.736	954.718	965.134	869.148
10383833	Ccdc157	197.056	199.672	175.482	197.233	208.611	214.142	206.571	198.899	187.251	209.287	196.353	202.014
10383850	chr11:4130757-4131268	2384.67	2612.38	2332.97	2607.53	2242.58	2332.37	2338.84	2278.98	2517.27	2354.5	2353.19	2337.66
10383853	Hormad2	57.4191	74.6099	61.2491	53.9091	60.6507	65.2559	66.573	63.3765	59.5763	56.7126	57.3731	64.9079
10383867	Mtmr3	1478.91	1484.33	1594.56	1532.43	1460.32	1494.21	1627.56	1579.72	1518.07	1619.79	1572.3	1519.88
10383883	Gm11961	164.823	168.571	152.005	172.266	162.951	187.599	178.862	185.496	161.021	153.044	152.822	179.094
10383887	Uqcr10	774.955	700.081	801.552	775.877	821.767	736.755	766.552	818.067	714.344	735.86	663.753	733.039
10383891	Cabp7	2926.54	2552.36	2966.32	2697.04	2475.74	2565.76	2390.22	3059.19	2089.93	2778.17	2911.72	2714.76
10383897	Nf2	1117.87	1011.44	1082.26	1044.6	1065.48	990.004	1018.46	1104.75	917.486	1026.12	998.004	1033.64
10383920	Nefh	2172.68	1823.06	2128.23	2178.08	2159.76	2068.71	1654.16	1729.5	1966.04	1841.32	1711.71	1877.39
10383930	chr11:4892294-4892545	673.922	879.52	740.602	762.18	641.43	781.61	747.83	806.888	735.017	685.517	687.855	819.257
10383932	Gas2l1	489.55	500.221	506.416	481.353	533.753	459.822	436.579	460.176	433.267	467.694	477.742	433.188
10383943	Ewsr1	2131.14	2332.87	2034.97	2030.3	2014.86	2064.02	2089.71	2065.64	2139.26	2196.32	2031.11	2153.21
10383953	Emid1	447.096	442.441	435.638	436.559	410.809	475.046	454.027	443.865	432.748	453.562	425.844	461.164
10383970	Kremen1	495.817	485.198	479.127	496.539	535.748	496.642	500.94	546.745	441.53	478.663	537.436	470.734
10383982	Znrf3	565.711	503.47	600.032	559.758	560.14	529.561	555.245	631.674	536.081	560.612	640.794	556.852
10383991	chr11:5395201-5395449	144.351	156.024	130.89	140.077	129.821	132.353	139.464	147.774	133.979	129.148	148.69	144.845
10383993	Ccdc117	656.572	600.474	604.548	700.351	721.804	616.405	732.698	747.501	587.314	702.916	674.966	735.159
10383999	Mrps24	712.995	715.027	729.95	684.692	764.225	748.106	745.334	694.166	685.263	776.032	652.903	759.026
10384004	Urgcp	883.814	920.936	857.465	877.8	850.53	894.79	857.765	901.78	763.467	835.731	878.808	820.219
10384015	Pgam2	266.214	227.321	269.941	245.577	223.215	232.506	202.082	289.949	212.825	195.565	229.475	208.577
10384020	Polm	308.399	289.252	275.104	288.339	265.837	282.207	303.906	319.913	273.295	291.676	309.52	282.058
10384032	Pold2	759.374	720.992	759.076	717.939	743.305	748.149	722.631	793.516	718.069	695.177	717.794	700.579
10384044	Myl7	151.179	141.034	148.268	132.861	142.082	132.01	149.867	155.421	145.391	132.958	123.756	127.974
10384051	Gck	205.632	213.128	197.508	186.287	166.811	206.687	213.24	202.668	199.914	202.013	204.562	219.423
10384064	Camk2b	7152.75	6641.9	7248.23	6940.39	6538.96	6795.34	6623.03	7470.82	6593.35	7206.31	7005.88	7120.75
10384092	Nudcd3	1222.45	1333.33	1324.16	1221.56	1262.18	1243.87	1407.94	1187.19	1320.67	1549.98	1407.82	1334.78
10384100	Rps15a-ps6	888.204	830.348	890.244	836.687	833.78	858.476	926.534	894.983	844.924	899.469	872.557	872.259
10384102	Npc1l1	226.976	242.965	213.066	226.486	222.587	253.197	278.158	247.71	243.078	256.965	229.381	262.703
10384123	Ddx56	1022.58	1030.32	1037.37	951.238	987.171	919.345	821.387	955.125	900.069	899.962	885.462	831.105
10384138	Tmed4	3352.6	3393.18	3246.54	3233.85	3463.1	3286.03	3313.26	3379.23	3324.45	3648.68	3350.95	3478.16
10384145	H2afv	1784.61	1609	1549.8	1786.3	1731.76	1607.69	1587.12	1632.82	1697.73	1588.59	1502.75	1580.78
10384150	BC090992	3971.39	3637.41	3872.41	3645.19	3571.84	3148.09	3482.95	3682.1	3856.27	3379.01	3622.09	3568.88
10384152	Purb	1717.65	1643.14	1669.68	1675.39	1750.09	1416.68	1698.31	1609.93	1792.71	1675.76	1838.6	1745.51
10384154	Myo1g	169.971	181.84	168.176	186.545	163.873	196.093	204.939	184.315	180.716	153.862	160.733	168.424
10384179	chr11:6428037-6428168	355.586	396.049	360.338	350.149	346.318	334.533	424.065	349.808	369.256	364.382	387.702	339.623
10384181	chr11:6446150-6446235	58.031	60.5108	53.2228	55.0049	44.1053	66.6119	63.7545	72.3384	58.1509	63.5682	48.3492	73.2549
10384183	Nacad	313.038	353.325	355.806	312.232	321.506	323.015	315.088	328.071	334.486	304.507	329.584	328.92
10384192	Tbrg4	898.936	968.453	953.735	901.376	875.56	871.518	909.284	916.235	932.521	938.733	1000.76	935.268
10384208	chr11:6519811-6519943	153.795	150.837	134.077	148.694	138.993	132.643	148.34	161.486	136.356	116.589	143.003	118.026
10384210	Snora5c	197.98	224.816	198.582	200.769	203.802	220.383	187.207	207.932	206.339	207.944	194.303	197.962
10384212	Wap	151.573	164.65	140.606	152.162	145.113	159.642	145.936	151.446	139.055	143.053	162.562	137.008
10384219	chr11:6681638-6681757	157.669	124.778	137.414	164.297	143.55	167.925	124.434	149.995	144.736	129.735	141.174	129.443
10384221	chr11:6685841-6686637	387.956	558.212	406.501	448.777	395.572	476.158	494.195	489.234	431.6	392.578	456.669	498.999
10384223	Igfbp3	395.104	366.75	430.719	445.998	467.721	457.456	415.499	418.176	310.068	419.953	398.199	446.329
10384229	chr11:7692314-7692760	185.819	211.833	212.734	193.152	195.611	216.418	192.079	179.178	222.699	212.662	224.405	155.75
10384231	chr11:7786446-7786509	5.79102	5.26596	5.65702	9.74772	9.09181	8.22416	4.68294	4.13826	4.70301	5.77958	6.29805	7.40775
10384233	Tns3	618.914	626.246	645.932	696.369	628.678	685.386	623.174	732.643	590.079	650.017	648.6	671.073
10384266	Pkd1l1	155.884	174.304	168.031	162.276	141.135	164.391	168.531	172.969	154.026	154.966	140.952	155.788
10384322	Hus1	1327.39	1324.95	1293.92	1315.98	1300.21	1240.4	1425.48	1296.38	1339.98	1351.03	1338.45	1338.38
10384335	Gm11992	83.6662	100.632	95.7532	100.946	81.4508	89.3511	94.3975	100.169	91.6595	102.102	93.3647	94.4249
10384349	Polr2c	1984.77	1869.04	1835.84	1954	1982.82	1863.12	1859.69	2027.15	2023.16	1972.01	1926.89	1943.26
10384352	Zpbp	236.062	249.063	248.424	273.939	259.09	260.454	291.381	288.419	259.007	273.294	224.991	261.703
10384363	chr11:11327388-11327515	123.88	141.484	126.279	129.482	142.371	158.334	153.918	152.308	139.466	135.736	143.174	139.708
10384365	chr11:11489270-11527813	220.703	230.81	241.147	237.51	190.977	260.933	267.687	288.338	222.634	295.923	293.029	284.571
10384370	chr11:11595214-11596446	230.311	286.068	240.031	225.007	210.715	264.176	238.768	231.141	267.208	187.218	206.387	221.284
10384373	Fignl1	75.0942	82.1656	67.8129	87.919	75.9987	85.6055	67.2574	70.3353	75.3571	67.2115	85.3357	79.4263
10384378	Ddc	268.053	255.532	265.315	227.086	220.566	253.896	247.728	298.878	237.771	292.988	262.645	247.22
10384396	chr11:11813624-11813751	579.397	579.907	555.511	576.144	484.865	586.487	583.425	526.698	535.727	542.632	548.299	549.12
10384398	Grb10	537.928	552.315	520.333	579.301	527.347	494.968	517.058	538.383	466.198	551.872	591.216	500.873
10384421	chr11:11954151-11954306	71.9126	79.6596	70.5065	86.6715	73.9001	64.0804	66.4605	70.5043	74.5856	69.6025	66.3844	69.5603
10384423	Cobl	432.38	410.382	432.569	442.061	661.968	448.764	667.218	333.554	591.296	448.401	503.587	566.648
10384443	chr11:14045089-14046962	92.6712	110.822	110.522	108.838	95.4016	107.338	104.614	107.121	100.416	103.976	99.8995	97.1398
10384448	Sec61g	1441.41	1298.3	1294.94	1381.2	1459.17	1282.18	1543.83	1491.68	1285.96	1302.04	1307.47	1358.6
10384452	Ublcp1	771.988	615.968	679.53	719.003	650.526	675.802	610.609	616.455	612.474	731.17	700.976	587.894
10384454	Aida	400.548	372.254	356.512	389.471	386.289	431.784	385.305	379.192	395.935	339.279	373.821	354.045
10384456	chr11:16545441-16545541	139.199	111.955	119.284	121.086	122.804	118.376	129.786	125.333	121.694	111.84	119.29	109.614
10384458	Plek	359.485	310.403	334.72	337.771	346.045	327.844	350.552	308.079	344.958	286.517	312.675	258.125
10384474	Pno1	699.478	608.137	638.876	589.304	625.997	627.351	563.917	614.399	572.097	614.645	562.151	549.45
10384483	chr11:17197598-17198538	193.947	217.774	177.572	196.873	179.242	196.636	180.302	196.433	203.679	195.562	190.052	194.249
10384486	Etaa1	209.617	169.271	187.288	200.02	181.529	156.853	199.541	196.258	206.639	202.178	220.077	187.506
10384493	Gapdh	12286	11984	12375.9	12719.4	12077.2	12127.4	12103.3	12911	12507.8	12534.3	12756.8	12852.3
10384495	chr11:18106482-18106920	162.37	187.203	173.137	187.369	150.497	165.752	166.962	162.951	169.083	163.102	151.789	154.127
10384497	Ncl	254.935	215.848	288.079	250.92	207.724	250.015	252.894	276.906	254.976	237.26	241.362	271.352
10384502	chr11:18702294-18702425	104.503	148.462	120.824	116.7	110.056	145.906	122.838	136.149	140.342	103.413	106.069	118.514
10384504	Meis1	218.141	259.834	250.512	236.189	230.997	241.438	281.958	233.71	619.753	239.147	253.218	260.661
10384522	Actr2	4666.98	4124.16	4371.02	4431.96	4125.03	4341.25	4257.26	4578.85	4224.49	4471.42	4108.21	4111.67
10384529	Cep68	1143.33	1129.23	1134.35	1121.31	1125.69	1125.3	1122.65	1115.23	1011.81	1119.91	1105.16	1061.4
10384539	Slc1a4	1008.17	963.818	1110.55	1018.16	1100.14	982.616	1080.82	1000.42	900.683	1022.7	949.142	1016.72
10384552	Gapdh	17470.9	17393.2	17676.3	17874.2	17581	17538.6	17693.7	17950.4	17669.7	17908.8	18182.8	18298.2
10384555	Aftph	2591.48	2427.85	2488.08	2443.06	2520.74	2415.03	2321.35	2452.29	2501.81	2509	2375.04	2460.42
10384566	BC106119	583.029	506.53	511.135	544.075	456.648	531.905	538.283	568.187	602.258	591.396	530.165	588.374
10384572	Lgalsl	2471.26	2381.14	2451.33	2451.21	2650.55	2524.73	2520.37	2331.89	2647.37	2479.93	2378.9	2485.36
10384577	chr11:20747756-20747895	199.577	202.651	196.125	221.543	184.599	206.229	225.56	250.505	203.108	229.579	226.769	244.302
10384579	Ugp2	1404.7	1200.86	1256.38	1267.68	1326.47	1226.73	1251.31	1271.83	1200.11	1213.11	1102.38	1186.8
10384595	4932414J04Rik	72.3576	82.3661	66.6389	61.7111	53.4767	66.9241	84.1949	69.3619	67.6186	59.6203	54.0007	68.1435
10384603	Mdh1	3866.81	3862.63	4090.07	3970.44	4216.03	3957.23	4065.1	3752.91	4104.68	4015.57	3898.01	3723.6
10384615	Otx1	354.725	340.566	344.229	355.411	355.081	348.114	415.806	348.109	356.026	349.234	389.917	401.742
10384622	Ehbp1	958.006	958.64	937.607	996.696	963.299	969.315	996.28	996.372	961.553	974.069	953.911	932.657
10384652	chr11:22658597-22659366	139.968	126.086	128.299	149.029	124.841	132.185	144.878	173.21	126.45	149.423	148.443	154.402
10384654	chr11:22686814-22687292	348.6	352.997	357.691	368.286	337.145	369.947	383.771	358.948	340.152	365.14	355.821	363.747
10384656	B3gnt2	453.974	376.107	396.81	404.093	397.516	414.318	373.171	388.255	366.747	415.404	374.377	371.736
10384662	Commd1	208.769	238.834	228.189	236.041	197.678	214.111	223.263	223.161	195.646	205.907	217.892	206.888
10384670	chr11:23379563-23379667	68.6665	54.9271	49.9091	53.4201	46.6501	51.9175	48.926	63.6766	65.6631	48.8676	49.8753	43.4168
10384672	Ahsa2	770.365	665.443	741.181	792.674	841.183	742.623	750.521	851.431	679.549	727.274	720.725	788.124
10384685	1700093K21Rik	108.149	107.222	97.3763	104.303	82.7361	107.564	104.887	108.335	81.3761	99.3265	104.104	104.376
10384691	0610010F05Rik	1027.78	973.942	953.497	934.874	893.799	923.4	955.088	947.601	1032.67	978.57	966.091	933.895
10384715	Gm12060	367.604	367.749	335.652	327.641	283.78	338.827	361.136	385.992	344.683	376.394	365.077	402.863
10384717	Pex13	789.8	715.233	723.354	794.365	783.404	754.138	714.6	773.177	756.763	729.6	731.495	757.838
10384725	Rel	496.783	413.768	450.177	444.587	511.711	403.183	467.413	445.86	517.53	505.833	482.076	476.904
10384737	Papolg	975.725	894.032	873.146	941.737	931.475	863.581	852.707	905.921	879.168	918.887	906.056	855.813
10384762	chr11:23948955-23975054	451.365	469.648	434.71	494.528	461.224	515.046	504.851	474.713	455.933	485.51	473.253	482.134
10384766	AK145325	520.374	555.24	557.058	532.656	533.411	592.199	539.073	547.72	572.081	560.208	521.157	617.802
10384768	Gm10466	186.443	233.385	186.984	207.914	161.339	191.173	222.756	199.707	152.365	195.861	179.995	180.323
10384770	5730522E02Rik	300.882	322.251	305.469	304.863	248.601	289.186	367.537	346.062	262.819	321.624	359.885	323.843
10384776	5730522E02Rik	619.765	638.35	671.809	674.854	603.611	657.524	645.355	656.655	648.385	675.996	710.777	733.371
10384778	chr11:26237540-26237703	96.7597	107.706	91.1926	99.6729	87.4312	126.716	110.771	118.87	106.804	116.889	107.609	120.784
10384780	Fancl	560.903	574.194	596.733	610.631	552.377	518.308	576.605	565.562	645.952	553.335	618.539	549.197
10384782	Vrk2	153.47	158.524	173.378	144.156	162.887	167.751	177.468	154.026	196.834	206.824	165.104	204.63
10384795	Cyb5d1	758.958	656.662	683.029	702.266	723.705	667.954	671.16	687.404	671.853	705.596	688.891	655.74
10384797	Ccdc85a	2371.46	2508.8	2420.23	2346.1	2229.16	2372.69	2333.64	2538.16	2172.72	2676.08	2521.02	2544.02
